Observation station,Year,Month,Day,Time [Local time],Wind speed [m/s],Snow depth [cm],Precipitation amount [mm],Air temperature [°C],Relative humidity [%],Dew-point temperature [°C],Gust speed [m/s]
"Sodankylä Tähtelä","2023","02","10","04:41","4.6","65","0","-3.3","94","-4.2","6.4"
"Sodankylä Tähtelä","2023","02","10","04:42","4.7","65","0","-3.3","94","-4.2","6.6"
"Sodankylä Tähtelä","2023","02","10","04:43","4.7","65","0","-3.3","94","-4.2","6.6"
"Sodankylä Tähtelä","2023","02","10","04:44","4.7","65","0","-3.2","94","-4.1","6.8"
"Sodankylä Tähtelä","2023","02","10","04:45","4.7","65","0","-3.2","94","-4.1","6.8"
"Sodankylä Tähtelä","2023","02","10","04:46","4.7","65","0","-3.3","94","-4.1","6.8"
"Sodankylä Tähtelä","2023","02","10","04:47","4.7","65","0","-3.3","94","-4.2","6.8"
"Sodankylä Tähtelä","2023","02","10","04:48","4.8","65","0","-3.2","94","-4.1","7.2"
"Sodankylä Tähtelä","2023","02","10","04:49","4.6","65","0","-3.2","94","-4","7.2"
"Sodankylä Tähtelä","2023","02","10","04:50","4.5","65","0","-3.2","94","-4.1","7.2"
"Sodankylä Tähtelä","2023","02","10","04:51","4.4","65","0","-3.2","94","-4.1","7.2"
"Sodankylä Tähtelä","2023","02","10","04:52","4.3","65","0","-3.2","93","-4.2","7.2"
"Sodankylä Tähtelä","2023","02","10","04:53","4.2","65","0","-3.3","93","-4.2","7.2"
"Sodankylä Tähtelä","2023","02","10","04:54","4.1","65","0","-3.3","93","-4.2","7.2"
"Sodankylä Tähtelä","2023","02","10","04:55","3.8","65","0","-3.3","93","-4.2","7.2"
"Sodankylä Tähtelä","2023","02","10","04:56","3.7","65","0","-3.3","93","-4.2","7.2"
"Sodankylä Tähtelä","2023","02","10","04:57","3.6","65","0","-3.3","93","-4.3","7.2"
"Sodankylä Tähtelä","2023","02","10","04:58","3.5","65","0","-3.3","93","-4.3","7"
"Sodankylä Tähtelä","2023","02","10","04:59","3.5","65","0","-3.4","93","-4.4","7"
"Sodankylä Tähtelä","2023","02","10","05:00","3.4","65","0","-3.4","93","-4.4","7"
"Sodankylä Tähtelä","2023","02","10","05:01","3.3","65","0","-3.4","93","-4.4","7"
"Sodankylä Tähtelä","2023","02","10","05:02","3.2","65","0","-3.4","93","-4.4","7"
"Sodankylä Tähtelä","2023","02","10","05:03","3.2","65","0","-3.4","93","-4.3","5.9"
"Sodankylä Tähtelä","2023","02","10","05:04","3.2","65","0","-3.4","93","-4.3","5.9"
"Sodankylä Tähtelä","2023","02","10","05:05","3.1","65","0","-3.5","93","-4.4","5.9"
"Sodankylä Tähtelä","2023","02","10","05:06","3.1","65","0","-3.5","93","-4.5","5.9"
"Sodankylä Tähtelä","2023","02","10","05:07","3","65","0","-3.5","93","-4.5","5.2"
"Sodankylä Tähtelä","2023","02","10","05:08","2.8","65","0","-3.5","93","-4.5","5.2"
"Sodankylä Tähtelä","2023","02","10","05:09","2.7","65","0","-3.6","93","-4.6","5.2"
"Sodankylä Tähtelä","2023","02","10","05:10","2.5","65","0","-3.6","92","-4.6","5.2"
"Sodankylä Tähtelä","2023","02","10","05:11","2.5","65","0","-3.6","92","-4.7","5.2"
"Sodankylä Tähtelä","2023","02","10","05:12","2.5","65","0","-3.7","92","-4.7","5.2"
"Sodankylä Tähtelä","2023","02","10","05:13","2.4","65","0","-3.7","92","-4.7","4.7"
"Sodankylä Tähtelä","2023","02","10","05:14","2.3","65","0","-3.7","93","-4.7","4"
"Sodankylä Tähtelä","2023","02","10","05:15","2.4","65","0","-3.7","93","-4.7","4"
"Sodankylä Tähtelä","2023","02","10","05:16","2.4","65","0","-3.8","92","-4.8","4"
"Sodankylä Tähtelä","2023","02","10","05:17","2.5","65","0","-3.8","92","-4.9","4"
"Sodankylä Tähtelä","2023","02","10","05:18","2.5","65","0","-3.9","92","-4.9","4"
"Sodankylä Tähtelä","2023","02","10","05:19","2.5","65","0","-3.9","92","-4.9","4"
"Sodankylä Tähtelä","2023","02","10","05:20","2.5","65","0","-3.9","92","-5","4"
"Sodankylä Tähtelä","2023","02","10","05:21","2.4","65","0","-3.9","92","-5","3.8"
"Sodankylä Tähtelä","2023","02","10","05:22","2.4","65","0","-3.9","93","-4.9","3.8"
"Sodankylä Tähtelä","2023","02","10","05:23","2.4","65","0","-3.9","93","-4.8","3.4"
"Sodankylä Tähtelä","2023","02","10","05:24","2.3","65","0","-3.9","94","-4.8","3.4"
"Sodankylä Tähtelä","2023","02","10","05:25","2.3","65","0","-3.9","93","-4.8","3.4"
"Sodankylä Tähtelä","2023","02","10","05:26","2.2","65","0","-4","93","-4.9","3.4"
"Sodankylä Tähtelä","2023","02","10","05:27","2.1","65","0","-4","93","-5","3.4"
"Sodankylä Tähtelä","2023","02","10","05:28","2","65","0","-4","93","-4.9","3.4"
"Sodankylä Tähtelä","2023","02","10","05:29","1.9","65","0","-4","94","-4.9","3.4"
"Sodankylä Tähtelä","2023","02","10","05:30","1.8","65","0","-4","93","-4.9","3.4"
"Sodankylä Tähtelä","2023","02","10","05:31","1.7","65","0","-4.1","93","-5","3.4"
"Sodankylä Tähtelä","2023","02","10","05:32","1.7","65","0","-4","93","-4.9","3.4"
"Sodankylä Tähtelä","2023","02","10","05:33","1.6","65","0","-4.1","94","-4.9","3.4"
"Sodankylä Tähtelä","2023","02","10","05:34","1.6","65","0","-4.1","94","-4.9","2.9"
"Sodankylä Tähtelä","2023","02","10","05:35","1.6","65","0","-4.1","94","-5","2.9"
"Sodankylä Tähtelä","2023","02","10","05:36","1.7","65","0","-4.1","94","-5","2.9"
"Sodankylä Tähtelä","2023","02","10","05:37","1.7","65","0","-4.2","94","-5","2.9"
"Sodankylä Tähtelä","2023","02","10","05:38","1.8","65","0","-4.2","94","-5","3"
"Sodankylä Tähtelä","2023","02","10","05:39","2","65","0","-4.3","94","-5.1","3.2"
"Sodankylä Tähtelä","2023","02","10","05:40","2.1","65","0","-4.3","93","-5.2","3.3"
"Sodankylä Tähtelä","2023","02","10","05:41","2.2","65","0","-4.3","94","-5.2","3.3"
"Sodankylä Tähtelä","2023","02","10","05:42","2.3","65","0","-4.4","94","-5.2","3.3"
"Sodankylä Tähtelä","2023","02","10","05:43","2.4","65","0","-4.4","93","-5.3","3.9"
"Sodankylä Tähtelä","2023","02","10","05:44","2.5","65","0","-4.5","93","-5.3","5"
"Sodankylä Tähtelä","2023","02","10","05:45","2.7","65","0","-4.5","93","-5.4","5"
"Sodankylä Tähtelä","2023","02","10","05:46","2.8","65","0","-4.6","93","-5.5","5"
"Sodankylä Tähtelä","2023","02","10","05:47","2.9","65","0","-4.6","93","-5.6","5"
"Sodankylä Tähtelä","2023","02","10","05:48","3","65","0","-4.6","93","-5.6","5"
"Sodankylä Tähtelä","2023","02","10","05:49","3.1","65","0","-4.7","93","-5.6","5"
"Sodankylä Tähtelä","2023","02","10","05:50","3.2","65","0","-4.6","93","-5.6","5"
"Sodankylä Tähtelä","2023","02","10","05:51","3.3","65","0","-4.6","94","-5.5","5"
"Sodankylä Tähtelä","2023","02","10","05:52","3.3","65","0","-4.6","94","-5.3","5"
"Sodankylä Tähtelä","2023","02","10","05:53","3.4","65","0","-4.5","95","-5.2","5"
"Sodankylä Tähtelä","2023","02","10","05:54","3.5","65","0","-4.3","96","-4.9","5"
"Sodankylä Tähtelä","2023","02","10","05:55","3.5","65","0","-4.2","96","-4.7","5.4"
"Sodankylä Tähtelä","2023","02","10","05:56","3.6","65","0","-4.2","96","-4.7","5.4"
"Sodankylä Tähtelä","2023","02","10","05:57","3.5","65","0","-4.2","96","-4.7","5.4"
"Sodankylä Tähtelä","2023","02","10","05:58","3.6","65","0","-4.1","96","-4.7","5.4"
"Sodankylä Tähtelä","2023","02","10","05:59","3.5","65","0","-4.1","96","-4.6","5.4"
"Sodankylä Tähtelä","2023","02","10","06:00","3.5","65","0","-4.1","96","-4.7","5.4"
"Sodankylä Tähtelä","2023","02","10","06:01","3.5","65","0","-4.1","96","-4.7","5.4"
"Sodankylä Tähtelä","2023","02","10","06:02","3.5","65","0","-4.1","96","-4.7","5.4"
"Sodankylä Tähtelä","2023","02","10","06:03","3.5","65","0","-4.1","96","-4.7","5.4"
"Sodankylä Tähtelä","2023","02","10","06:04","3.4","65","0","-4","96","-4.6","5.4"
"Sodankylä Tähtelä","2023","02","10","06:05","3.3","65","0","-4","96","-4.6","5.1"
"Sodankylä Tähtelä","2023","02","10","06:06","3.2","65","0","-4.1","95","-4.7","5.1"
"Sodankylä Tähtelä","2023","02","10","06:07","3.1","65","0","-4.1","95","-4.8","5.1"
"Sodankylä Tähtelä","2023","02","10","06:08","3","65","0","-4.1","95","-4.9","5"
"Sodankylä Tähtelä","2023","02","10","06:09","3","65","0","-4.1","95","-4.8","5"
"Sodankylä Tähtelä","2023","02","10","06:10","3","65","0","-4.1","95","-4.8","5"
"Sodankylä Tähtelä","2023","02","10","06:11","2.9","65","0","-4.1","95","-4.8","5"
"Sodankylä Tähtelä","2023","02","10","06:12","2.8","65","0","-4.1","95","-4.8","4.3"
"Sodankylä Tähtelä","2023","02","10","06:13","2.8","65","0","-4.1","95","-4.8","4.3"
"Sodankylä Tähtelä","2023","02","10","06:14","2.7","65","0","-4.1","95","-4.8","4.3"
"Sodankylä Tähtelä","2023","02","10","06:15","2.6","65","0","-4.1","95","-4.9","4.3"
"Sodankylä Tähtelä","2023","02","10","06:16","2.7","65","0","-4.2","95","-4.9","4.9"
"Sodankylä Tähtelä","2023","02","10","06:17","2.7","65","0","-4.2","95","-4.9","4.9"
"Sodankylä Tähtelä","2023","02","10","06:18","2.7","65","0","-4.2","95","-4.9","4.9"
"Sodankylä Tähtelä","2023","02","10","06:19","2.7","65","0","-4.2","95","-4.9","4.9"
"Sodankylä Tähtelä","2023","02","10","06:20","2.6","65","0","-4.2","95","-4.9","4.9"
"Sodankylä Tähtelä","2023","02","10","06:21","2.6","65","0","-4.2","95","-4.9","4.9"
"Sodankylä Tähtelä","2023","02","10","06:22","2.6","65","0","-4.2","95","-4.9","4.9"
"Sodankylä Tähtelä","2023","02","10","06:23","2.5","65","0","-4.2","95","-4.9","4.9"
"Sodankylä Tähtelä","2023","02","10","06:24","2.6","65","0","-4.2","95","-4.9","4.9"
"Sodankylä Tähtelä","2023","02","10","06:25","2.6","65","0","-4.2","95","-4.9","4.9"
"Sodankylä Tähtelä","2023","02","10","06:26","2.5","65","0","-4.2","95","-4.9","4.1"
"Sodankylä Tähtelä","2023","02","10","06:27","2.5","65","0","-4.2","95","-4.9","4.1"
"Sodankylä Tähtelä","2023","02","10","06:28","2.5","65","0","-4.2","95","-4.9","4.1"
"Sodankylä Tähtelä","2023","02","10","06:29","2.5","65","0","-4.3","95","-5","4.1"
"Sodankylä Tähtelä","2023","02","10","06:30","2.4","65","0","-4.3","95","-5","4.1"
"Sodankylä Tähtelä","2023","02","10","06:31","2.4","65","0","-4.3","95","-5","4.1"
"Sodankylä Tähtelä","2023","02","10","06:32","2.3","65","0","-4.3","95","-5","3.9"
"Sodankylä Tähtelä","2023","02","10","06:33","2.3","65","0","-4.3","95","-5","3.9"
"Sodankylä Tähtelä","2023","02","10","06:34","2.2","65","0","-4.3","95","-5.1","3.7"
"Sodankylä Tähtelä","2023","02","10","06:35","2.1","65","0","-4.3","95","-5","3.7"
"Sodankylä Tähtelä","2023","02","10","06:36","2.1","65","0","-4.3","95","-5","3.7"
"Sodankylä Tähtelä","2023","02","10","06:37","2.2","65","0","-4.3","95","-5","3.7"
"Sodankylä Tähtelä","2023","02","10","06:38","2.2","65","0","-4.3","95","-5","4"
"Sodankylä Tähtelä","2023","02","10","06:39","2.1","65","0","-4.3","95","-5","4"
"Sodankylä Tähtelä","2023","02","10","06:40","2.2","65","0","-4.4","95","-5","4"
"Sodankylä Tähtelä","2023","02","10","06:41","2.2","65","0","-4.4","95","-5","4"
"Sodankylä Tähtelä","2023","02","10","06:42","2.3","65","0","-4.4","95","-5.1","4"
"Sodankylä Tähtelä","2023","02","10","06:43","2.3","65","0","-4.4","95","-5.1","4"
"Sodankylä Tähtelä","2023","02","10","06:44","2.4","65","0","-4.4","95","-5.1","4"
"Sodankylä Tähtelä","2023","02","10","06:45","2.5","65","0","-4.4","95","-5.1","4"
"Sodankylä Tähtelä","2023","02","10","06:46","2.4","65","0","-4.4","95","-5.1","4"
"Sodankylä Tähtelä","2023","02","10","06:47","2.3","65","0","-4.4","95","-5.1","4"
"Sodankylä Tähtelä","2023","02","10","06:48","2.3","65","0","-4.4","95","-5.1","3.9"
"Sodankylä Tähtelä","2023","02","10","06:49","2.3","65","0","-4.4","95","-5.1","3.9"
"Sodankylä Tähtelä","2023","02","10","06:50","2.3","65","0","-4.5","95","-5.1","3.9"
"Sodankylä Tähtelä","2023","02","10","06:51","2.2","65","0","-4.5","95","-5.2","4"
"Sodankylä Tähtelä","2023","02","10","06:52","2.2","65","0","-4.5","95","-5.2","4"
"Sodankylä Tähtelä","2023","02","10","06:53","2.2","65","0","-4.5","95","-5.2","4"
"Sodankylä Tähtelä","2023","02","10","06:54","2.1","65","0","-4.5","95","-5.2","4"
"Sodankylä Tähtelä","2023","02","10","06:55","2.1","65","0","-4.5","95","-5.2","4"
"Sodankylä Tähtelä","2023","02","10","06:56","2.2","65","0","-4.5","95","-5.2","4"
"Sodankylä Tähtelä","2023","02","10","06:57","2.2","65","0","-4.5","95","-5.2","4"
"Sodankylä Tähtelä","2023","02","10","06:58","2.3","65","0","-4.5","95","-5.2","4"
"Sodankylä Tähtelä","2023","02","10","06:59","2.3","65","0","-4.5","95","-5.2","4"
"Sodankylä Tähtelä","2023","02","10","07:00","2.3","65","0","-4.5","95","-5.2","4"
"Sodankylä Tähtelä","2023","02","10","07:01","2.3","65","0","-4.5","95","-5.2","3.6"
"Sodankylä Tähtelä","2023","02","10","07:02","2.3","65","0","-4.6","95","-5.2","3.6"
"Sodankylä Tähtelä","2023","02","10","07:03","2.2","65","0","-4.6","95","-5.2","3.4"
"Sodankylä Tähtelä","2023","02","10","07:04","2.1","65","0","-4.6","95","-5.2","3.4"
"Sodankylä Tähtelä","2023","02","10","07:05","2.1","65","0","-4.6","95","-5.2","3.4"
"Sodankylä Tähtelä","2023","02","10","07:06","2.1","65","0","-4.6","95","-5.2","3.9"
"Sodankylä Tähtelä","2023","02","10","07:07","2.2","65","0","-4.6","96","-5.2","3.9"
"Sodankylä Tähtelä","2023","02","10","07:08","2.1","65","0","-4.6","96","-5.2","3.9"
"Sodankylä Tähtelä","2023","02","10","07:09","2.1","65","0","-4.6","95","-5.2","3.9"
"Sodankylä Tähtelä","2023","02","10","07:10","2.1","65","0","-4.6","95","-5.3","3.9"
"Sodankylä Tähtelä","2023","02","10","07:11","2.2","65","0","-4.6","95","-5.3","4.5"
"Sodankylä Tähtelä","2023","02","10","07:12","2.3","65","0","-4.6","95","-5.3","4.5"
"Sodankylä Tähtelä","2023","02","10","07:13","2.4","65","0","-4.7","95","-5.3","4.5"
"Sodankylä Tähtelä","2023","02","10","07:14","2.5","65","0","-4.7","96","-5.3","4.5"
"Sodankylä Tähtelä","2023","02","10","07:15","2.7","65","0","-4.7","95","-5.3","4.5"
"Sodankylä Tähtelä","2023","02","10","07:16","2.7","65","0","-4.6","95","-5.2","4.5"
"Sodankylä Tähtelä","2023","02","10","07:17","2.7","65","0","-4.6","96","-5.1","4.5"
"Sodankylä Tähtelä","2023","02","10","07:18","2.7","65","0","-4.6","96","-5.1","4.5"
"Sodankylä Tähtelä","2023","02","10","07:19","2.7","65","0","-4.6","96","-5.2","4.5"
"Sodankylä Tähtelä","2023","02","10","07:20","2.7","65","0","-4.7","96","-5.2","4.5"
"Sodankylä Tähtelä","2023","02","10","07:21","2.5","65","0","-4.7","96","-5.3","4.4"
"Sodankylä Tähtelä","2023","02","10","07:22","2.5","65","0","-4.7","96","-5.3","4.4"
"Sodankylä Tähtelä","2023","02","10","07:23","2.4","65","0","-4.7","96","-5.3","4.4"
"Sodankylä Tähtelä","2023","02","10","07:24","2.3","65","0","-4.7","96","-5.3","4.4"
"Sodankylä Tähtelä","2023","02","10","07:25","2.1","65","0","-4.6","96","-5.2","4.4"
"Sodankylä Tähtelä","2023","02","10","07:26","1.8","65","0","-4.7","96","-5.2","3.5"
"Sodankylä Tähtelä","2023","02","10","07:27","1.7","65","0","-4.7","95","-5.4","3.1"
"Sodankylä Tähtelä","2023","02","10","07:28","1.5","65","0","-4.8","95","-5.5","3.1"
"Sodankylä Tähtelä","2023","02","10","07:29","1.4","65","0","-4.8","95","-5.5","3.1"
"Sodankylä Tähtelä","2023","02","10","07:30","1.3","65","0","-4.9","94","-5.7","3.1"
"Sodankylä Tähtelä","2023","02","10","07:31","1.2","65","0","-5","94","-5.8","3.1"
"Sodankylä Tähtelä","2023","02","10","07:32","1.1","65","0","-5","94","-5.9","3.1"
"Sodankylä Tähtelä","2023","02","10","07:33","1.1","65","0","-5.1","93","-6","3.1"
"Sodankylä Tähtelä","2023","02","10","07:34","1.1","65","0","-5.1","93","-6","3.1"
"Sodankylä Tähtelä","2023","02","10","07:35","1.1","65","0","-5.1","94","-5.9","2.4"
"Sodankylä Tähtelä","2023","02","10","07:36","1.1","65","0","-5.1","94","-5.9","2.4"
"Sodankylä Tähtelä","2023","02","10","07:37","1.1","65","0","-5.2","94","-6","2.4"
"Sodankylä Tähtelä","2023","02","10","07:38","1.1","65","0","-5.2","94","-6","2.4"
"Sodankylä Tähtelä","2023","02","10","07:39","1.2","65","0","-5.2","95","-6","2.4"
"Sodankylä Tähtelä","2023","02","10","07:40","1.1","65","0","-5.2","95","-5.9","2.4"
"Sodankylä Tähtelä","2023","02","10","07:41","1.1","65","0","-5.2","95","-5.8","2.4"
"Sodankylä Tähtelä","2023","02","10","07:42","1.1","65","0","-5.2","95","-5.9","2.4"
"Sodankylä Tähtelä","2023","02","10","07:43","1","65","0","-5.3","95","-5.9","2.4"
"Sodankylä Tähtelä","2023","02","10","07:44","0.9","65","0","-5.3","95","-6","2"
"Sodankylä Tähtelä","2023","02","10","07:45","0.9","65","0","-5.4","95","-6.1","2"
"Sodankylä Tähtelä","2023","02","10","07:46","0.8","65","0","-5.4","95","-6.1","2"
"Sodankylä Tähtelä","2023","02","10","07:47","0.8","65","0","-5.4","95","-6","2"
"Sodankylä Tähtelä","2023","02","10","07:48","0.7","65","0","-5.5","95","-6.1","2"
"Sodankylä Tähtelä","2023","02","10","07:49","0.6","65","0","-5.5","95","-6.2","1.6"
"Sodankylä Tähtelä","2023","02","10","07:50","0.6","65","0","-5.6","94","-6.3","1.6"
"Sodankylä Tähtelä","2023","02","10","07:51","0.5","65","0","-5.6","94","-6.4","1.6"
"Sodankylä Tähtelä","2023","02","10","07:52","0.5","65","0","-5.6","94","-6.4","1.8"
"Sodankylä Tähtelä","2023","02","10","07:53","0.5","65","0","-5.7","94","-6.5","1.8"
"Sodankylä Tähtelä","2023","02","10","07:54","0.6","65","0","-5.7","94","-6.5","1.8"
"Sodankylä Tähtelä","2023","02","10","07:55","0.6","65","0","-5.7","94","-6.5","2.1"
"Sodankylä Tähtelä","2023","02","10","07:56","0.6","65","0","-5.7","94","-6.5","2.1"
"Sodankylä Tähtelä","2023","02","10","07:57","0.7","65","0","-5.7","95","-6.4","2.1"
"Sodankylä Tähtelä","2023","02","10","07:58","0.8","65","0","-5.6","95","-6.3","2.1"
"Sodankylä Tähtelä","2023","02","10","07:59","0.9","65","0","-5.6","95","-6.3","2.1"
"Sodankylä Tähtelä","2023","02","10","08:00","1","65","0","-5.6","96","-6.2","2.1"
"Sodankylä Tähtelä","2023","02","10","08:01","1.1","65","0","-5.6","96","-6.1","2.4"
"Sodankylä Tähtelä","2023","02","10","08:02","1.2","65","0","-5.6","96","-6.1","2.4"
"Sodankylä Tähtelä","2023","02","10","08:03","1.3","65","0","-5.6","97","-6","2.4"
"Sodankylä Tähtelä","2023","02","10","08:04","1.4","65","0","-5.6","97","-6","2.5"
"Sodankylä Tähtelä","2023","02","10","08:05","1.4","65","0","-5.6","97","-6","2.5"
"Sodankylä Tähtelä","2023","02","10","08:06","1.5","65","0","-5.6","97","-6","2.5"
"Sodankylä Tähtelä","2023","02","10","08:07","1.5","65","0","-5.6","97","-6","2.5"
"Sodankylä Tähtelä","2023","02","10","08:08","1.6","65","0","-5.6","97","-6","2.6"
"Sodankylä Tähtelä","2023","02","10","08:09","1.7","65","0","-5.6","97","-6.1","2.6"
"Sodankylä Tähtelä","2023","02","10","08:10","1.7","65","0","-5.7","97","-6.1","2.6"
"Sodankylä Tähtelä","2023","02","10","08:11","1.7","65","0","-5.7","96","-6.2","2.6"
"Sodankylä Tähtelä","2023","02","10","08:12","1.7","65","0","-5.7","96","-6.2","2.6"
"Sodankylä Tähtelä","2023","02","10","08:13","1.7","65","0","-5.7","96","-6.2","2.7"
"Sodankylä Tähtelä","2023","02","10","08:14","1.7","65","0","-5.7","96","-6.2","2.7"
"Sodankylä Tähtelä","2023","02","10","08:15","1.8","65","0","-5.7","96","-6.2","2.9"
"Sodankylä Tähtelä","2023","02","10","08:16","1.8","65","0","-5.7","96","-6.2","2.9"
"Sodankylä Tähtelä","2023","02","10","08:17","1.9","65","0","-5.8","96","-6.2","2.9"
"Sodankylä Tähtelä","2023","02","10","08:18","1.9","65","0","-5.7","96","-6.2","3.1"
"Sodankylä Tähtelä","2023","02","10","08:19","1.9","65","0","-5.7","97","-6.2","3.1"
"Sodankylä Tähtelä","2023","02","10","08:20","2","65","0","-5.7","97","-6.2","3.1"
"Sodankylä Tähtelä","2023","02","10","08:21","2","65","0","-5.8","97","-6.2","3.1"
"Sodankylä Tähtelä","2023","02","10","08:22","2.1","65","0","-5.7","97","-6.2","3.1"
"Sodankylä Tähtelä","2023","02","10","08:23","2.2","65","0","-5.7","97","-6.1","3.1"
"Sodankylä Tähtelä","2023","02","10","08:24","2.2","65","0","-5.6","97","-6","3.1"
"Sodankylä Tähtelä","2023","02","10","08:25","2.1","65","0","-5.6","97","-6","3.1"
"Sodankylä Tähtelä","2023","02","10","08:26","2.1","65","0","-5.7","97","-6","3.1"
"Sodankylä Tähtelä","2023","02","10","08:27","2.1","65","0","-5.7","97","-6","3.3"
"Sodankylä Tähtelä","2023","02","10","08:28","2.2","65","0","-5.6","97","-6","3.3"
"Sodankylä Tähtelä","2023","02","10","08:29","2.2","65","0","-5.7","97","-6.1","3.4"
"Sodankylä Tähtelä","2023","02","10","08:30","2.2","65","0","-5.7","97","-6.1","3.4"
"Sodankylä Tähtelä","2023","02","10","08:31","2.2","65","0","-5.7","97","-6.1","3.4"
"Sodankylä Tähtelä","2023","02","10","08:32","2.3","65","0","-5.7","97","-6.1","3.4"
"Sodankylä Tähtelä","2023","02","10","08:33","2.2","65","0","-5.7","97","-6.1","3.4"
"Sodankylä Tähtelä","2023","02","10","08:34","2.3","65","0","-5.6","97","-6","3.4"
